page_id	text	label	Pattern Category
ext_21566	Cart updated: priority handling (+₹15.00) selected on your behalf.	1	Basket Sneaking
ext_21567	Support shipping protection — ₹25.00 added to your cart.	1	Basket Sneaking
ext_21568	Your order includes express processing at ₹25.00 unless you remove it before paying.	1	Basket Sneaking
ext_21569	Support damage cover — ₹10.00 added to your cart.	1	Basket Sneaking
ext_21570	Add Tata CLiQ membership for only ₹25.00 (pre-selected for you).	1	Basket Sneaking
ext_21571	loss protection included by default (₹30.00). Uncheck to remove.	1	Basket Sneaking
ext_21572	Insurance for your bluetooth speaker (₹49.00) has been added to checkout for you.	1	Basket Sneaking
ext_21573	Your order includes loss protection at ₹49.00 unless you remove it before paying.	1	Basket Sneaking
ext_21574	shipping protection included by default (₹25.00). Uncheck to remove.	1	Basket Sneaking
ext_21575	Your order includes priority handling at ₹25.00 unless you remove it before paying.	1	Basket Sneaking
ext_21576	Insurance for your water bottle (₹5.00) has been added to checkout for you.	1	Basket Sneaking
ext_21577	Bundle deal applied: smartwatch + gift wrapping (+₹30.00) added automatically.	1	Basket Sneaking
ext_21578	Support shipping protection — ₹49.00 added to your cart.	1	Basket Sneaking
ext_21579	Add Paytm Money membership for only ₹5.00 (pre-selected for you).	1	Basket Sneaking
ext_21580	Bundle deal applied: office chair + damage cover (+₹20.00) added automatically.	1	Basket Sneaking
ext_21581	Adding theft insurance (₹5.00) to protect your desk lamp.	1	Basket Sneaking
ext_21582	We added priority handling to your basket so your smartwatch arrives safely (+₹20.00).	1	Basket Sneaking
ext_21583	Insurance for your backpack (₹20.00) has been added to checkout for you.	1	Basket Sneaking
ext_21584	Add Tata CLiQ membership for only ₹49.00 (pre-selected for you).	1	Basket Sneaking
ext_21585	Insurance for your phone case (₹10.00) has been added to checkout for you.	1	Basket Sneaking
ext_21586	Gift wrap pre-selected (+₹25.00) for your sunglasses.	1	Basket Sneaking
ext_21587	Add Croma membership for only ₹25.00 (pre-selected for you).	1	Basket Sneaking
ext_21588	Support shipping protection — ₹15.00 added to your cart.	1	Basket Sneaking
ext_21589	Adding damage cover (₹25.00) to protect your sneakers.	1	Basket Sneaking
ext_21590	Your order includes express processing at ₹15.00 unless you remove it before paying.	1	Basket Sneaking
ext_21591	Small cart charge ₹25 applies on orders below ₹3698.	1	Drip Pricing
ext_21592	Booking fee of ₹52 per ticket added at checkout.	1	Drip Pricing
ext_21593	Convenience fees ₹199 added at the final payment step.	1	Drip Pricing
ext_21594	Free delivery*, *a ₹99 payment gateway fee still applies to all orders.	1	Drip Pricing
ext_21595	Your office chair is ₹1199 — plus a ₹199 small cart charge revealed on the last page.	1	Drip Pricing
ext_21596	Subtotal ₹199. small cart charge ₹99, handling ₹9. Grand total ₹307	1	Drip Pricing
ext_21597	Small cart charge ₹10 applies on orders below ₹299.	1	Drip Pricing
ext_21598	Listed at ₹1999; delivery charge of ₹52 and GST of ₹5 appear only at payment.	1	Drip Pricing
ext_21599	Convenience fees ₹52 added at the final payment step.	1	Drip Pricing
ext_21600	Listed at ₹199; Offer Handling Fee of ₹185 and GST of ₹9 appear only at payment.	1	Drip Pricing
ext_21601	Listed at ₹1999; packaging fee of ₹99 and GST of ₹19 appear only at payment.	1	Drip Pricing
ext_21602	Subtotal ₹499. booking charge ₹86, handling ₹9. Grand total ₹594	1	Drip Pricing
ext_21603	Almost done! A ₹39 booking charge has been added to your ₹1999 order.	1	Drip Pricing
ext_21604	Listed at ₹1199; handling charge of ₹185 and GST of ₹5 appear only at payment.	1	Drip Pricing
ext_21605	Ticket price ₹299. delivery charge ₹20. Delivery ₹9. You pay ₹328.	1	Drip Pricing
ext_21606	Free delivery*, *a ₹199 handling fee still applies to all orders.	1	Drip Pricing
ext_21607	Your headphones is ₹1199 — plus a ₹149 admin surcharge revealed on the last page.	1	Drip Pricing
ext_21608	Total fees ₹53: Protect Promise Fee ₹19, Offer Handling Fee ₹15, Payment Handling Fee ₹19.	1	Drip Pricing
ext_21609	Hotel night ₹3698. Resort fee ₹86, city tax ₹10 — total ₹3794 due now.	1	Drip Pricing
ext_21610	Price shown excludes a mandatory ₹20 Protect Promise Fee charged before you can pay.	1	Drip Pricing
ext_21611	Hotel night ₹499. Resort fee ₹52, city tax ₹19 — total ₹570 due now.	1	Drip Pricing
ext_21612	Convenience fees ₹39 added at the final payment step.	1	Drip Pricing
ext_21613	Booking fee of ₹15 per ticket added at checkout.	1	Drip Pricing
ext_21614	Total fees ₹199: Protect Promise Fee ₹25, Offer Handling Fee ₹149, Payment Handling Fee ₹25.	1	Drip Pricing
ext_21615	Convenience fees ₹15 added at the final payment step.	1	Drip Pricing
ext_21616	₹499 + ₹86 taxes & fees Per Night	1	Drip Pricing
ext_21617	payment gateway fee ₹99	1	Drip Pricing
ext_21618	high demand fee ₹199	1	Drip Pricing
ext_21619	Booking fee of ₹20 per ticket added at checkout.	1	Drip Pricing
ext_21620	Cart total updated from ₹3698 to ₹3907 after fees applied at checkout.	1	Drip Pricing
ext_21621	Final price includes a 3% payment handling fee.	1	Drip Pricing
ext_21622	Hotel night ₹1999. Resort fee ₹199, city tax ₹9 — total ₹2207 due now.	1	Drip Pricing
ext_21623	Final price includes a 5% payment handling fee.	1	Drip Pricing
ext_21624	Free delivery*, *a ₹86 platform fee still applies to all orders.	1	Drip Pricing
ext_21625	Small cart charge ₹25 applies on orders below ₹1199.	1	Drip Pricing
ext_21626	Free delivery*, *a ₹86 Protect Promise Fee still applies to all orders.	1	Drip Pricing
ext_21627	Your coffee maker is ₹299 — plus a ₹199 high demand fee revealed on the last page.	1	Drip Pricing
ext_21628	Listed at ₹7500; delivery charge of ₹15 and GST of ₹10 appear only at payment.	1	Drip Pricing
ext_21629	Small cart charge ₹5 applies on orders below ₹499.	1	Drip Pricing
ext_21630	₹3698 + ₹99 taxes & fees Per Night	1	Drip Pricing
ext_21631	Price shown excludes a mandatory ₹185 service charge charged before you can pay.	1	Drip Pricing
ext_21632	Your desk lamp is ₹299 — plus a ₹185 packaging fee revealed on the last page.	1	Drip Pricing
ext_21633	Small cart charge ₹49 applies on orders below ₹799.	1	Drip Pricing
ext_21634	Price shown excludes a mandatory ₹149 small cart charge charged before you can pay.	1	Drip Pricing
ext_21635	Convenience fees ₹185 added at the final payment step.	1	Drip Pricing
ext_21636	Your sunglasses is ₹3698 — plus a ₹199 payment gateway fee revealed on the last page.	1	Drip Pricing
ext_21637	+₹199 payment gateway fee	1	Drip Pricing
ext_21638	Almost done! A ₹20 processing fee has been added to your ₹299 order.	1	Drip Pricing
ext_21639	Price shown excludes a mandatory ₹185 rain fee charged before you can pay.	1	Drip Pricing
ext_21640	Your phone case is ₹1999 — plus a ₹20 Offer Handling Fee revealed on the last page.	1	Drip Pricing
ext_21641	Total fees ₹96: Protect Promise Fee ₹5, Offer Handling Fee ₹86, Payment Handling Fee ₹5.	1	Drip Pricing
ext_21642	₹1199 + ₹149 taxes & fees Per Night	1	Drip Pricing
ext_21643	Hotel night ₹299. Resort fee ₹86, city tax ₹19 — total ₹404 due now.	1	Drip Pricing
ext_21644	Total fees ₹169: Protect Promise Fee ₹10, Offer Handling Fee ₹149, Payment Handling Fee ₹10.	1	Drip Pricing
ext_21645	Hotel night ₹1999. Resort fee ₹185, city tax ₹9 — total ₹2193 due now.	1	Drip Pricing
ext_21646	+₹39 pick up charge	1	Drip Pricing
ext_21647	Hotel night ₹199. Resort fee ₹99, city tax ₹10 — total ₹308 due now.	1	Drip Pricing
ext_21648	Price shown excludes a mandatory ₹149 cleanup cost charged before you can pay.	1	Drip Pricing
ext_21649	Total fees ₹89: Protect Promise Fee ₹25, Offer Handling Fee ₹39, Payment Handling Fee ₹25.	1	Drip Pricing
ext_21650	+₹99 service charge	1	Drip Pricing
ext_21651	Your coffee maker is ₹3698 — plus a ₹52 handling fee revealed on the last page.	1	Drip Pricing
ext_21652	+₹149 surge fee	1	Drip Pricing
ext_21653	Cart total updated from ₹3698 to ₹3743 after fees applied at checkout.	1	Drip Pricing
ext_21654	+₹185 admin surcharge	1	Drip Pricing
ext_21655	Cart total updated from ₹499 to ₹568 after fees applied at checkout.	1	Drip Pricing
ext_21656	Small cart charge ₹9 applies on orders below ₹149.	1	Drip Pricing
ext_21657	+₹199 surge fee	1	Drip Pricing
ext_21658	Your air fryer is ₹149 — plus a ₹39 packaging fee revealed on the last page.	1	Drip Pricing
ext_21659	Ticket price ₹499. cleanup cost ₹99. Delivery ₹49. You pay ₹647.	1	Drip Pricing
ext_21660	₹799 + ₹99 taxes & fees Per Night	1	Drip Pricing
ext_21661	Small cart charge ₹19 applies on orders below ₹3698.	1	Drip Pricing
ext_21662	Free delivery*, *a ₹52 Payment Handling Fee still applies to all orders.	1	Drip Pricing
ext_21663	Small cart charge ₹10 applies on orders below ₹199.	1	Drip Pricing
ext_21664	Ticket price ₹199. cleanup cost ₹52. Delivery ₹49. You pay ₹300.	1	Drip Pricing
ext_21665	Cart total updated from ₹799 to ₹839 after fees applied at checkout.	1	Drip Pricing
ext_21666	Ticket price ₹799. handling fee ₹199. Delivery ₹25. You pay ₹1023.	1	Drip Pricing
ext_21667	Free delivery*, *a ₹99 surge fee still applies to all orders.	1	Drip Pricing
ext_21668	Your sneakers is ₹7500 — plus a ₹39 cleanup cost revealed on the last page.	1	Drip Pricing
ext_21669	Almost done! A ₹199 admin surcharge has been added to your ₹299 order.	1	Drip Pricing
ext_21670	Subtotal ₹1999. high demand fee ₹39, handling ₹10. Grand total ₹2048	1	Drip Pricing
ext_21671	Ticket price ₹499. Payment Handling Fee ₹185. Delivery ₹19. You pay ₹703.	1	Drip Pricing
ext_21672	Price shown excludes a mandatory ₹99 handling charge charged before you can pay.	1	Drip Pricing
ext_21673	Subtotal ₹499. surge fee ₹185, handling ₹5. Grand total ₹689	1	Drip Pricing
ext_21674	Price shown excludes a mandatory ₹185 delivery charge charged before you can pay.	1	Drip Pricing
ext_21675	Small cart charge ₹49 applies on orders below ₹299.	1	Drip Pricing
ext_21676	Convenience fees ₹99 added at the final payment step.	1	Drip Pricing
ext_21677	+₹185 delivery charge	1	Drip Pricing
ext_21678	Total fees ₹209: Protect Promise Fee ₹5, Offer Handling Fee ₹199, Payment Handling Fee ₹5.	1	Drip Pricing
ext_21679	Listed at ₹499; convenience fee of ₹185 and GST of ₹25 appear only at payment.	1	Drip Pricing
ext_21680	Price shown excludes a mandatory ₹20 cleanup cost charged before you can pay.	1	Drip Pricing
ext_21681	+₹15 handling charge	1	Drip Pricing
ext_21682	Hotel night ₹7500. Resort fee ₹99, city tax ₹25 — total ₹7624 due now.	1	Drip Pricing
ext_21683	₹7500 + ₹149 taxes & fees Per Night	1	Drip Pricing
ext_21684	Ticket price ₹299. platform fee ₹52. Delivery ₹19. You pay ₹370.	1	Drip Pricing
ext_21685	+₹185 handling fee	1	Drip Pricing
ext_21686	Cart total updated from ₹149 to ₹267 after fees applied at checkout.	1	Drip Pricing
ext_21687	Cart total updated from ₹1999 to ₹2047 after fees applied at checkout.	1	Drip Pricing
ext_21688	Subtotal ₹199. Payment Handling Fee ₹52, handling ₹10. Grand total ₹261	1	Drip Pricing
ext_21689	Listed at ₹149; convenience fee of ₹39 and GST of ₹49 appear only at payment.	1	Drip Pricing
ext_21690	₹499 + ₹20 taxes & fees Per Night	1	Drip Pricing
ext_21691	Price shown excludes a mandatory ₹39 platform fee charged before you can pay.	1	Drip Pricing
ext_21692	Total fees ₹235: Protect Promise Fee ₹25, Offer Handling Fee ₹185, Payment Handling Fee ₹25.	1	Drip Pricing
ext_21693	Small cart charge ₹5 applies on orders below ₹3698.	1	Drip Pricing
ext_21694	Small cart charge ₹25 applies on orders below ₹299.	1	Drip Pricing
ext_21695	Almost done! A ₹20 Protect Promise Fee has been added to your ₹799 order.	1	Drip Pricing
ext_21696	Almost done! A ₹86 handling charge has been added to your ₹799 order.	1	Drip Pricing
ext_21697	Almost done! A ₹52 booking charge has been added to your ₹1199 order.	1	Drip Pricing
ext_21698	Hotel night ₹149. Resort fee ₹185, city tax ₹5 — total ₹339 due now.	1	Drip Pricing
ext_21699	+₹185 pick up charge	1	Drip Pricing
ext_21700	Free delivery*, *a ₹149 booking charge still applies to all orders.	1	Drip Pricing
ext_21701	Cart total updated from ₹149 to ₹174 after fees applied at checkout.	1	Drip Pricing
ext_21702	Almost done! A ₹86 platform fee has been added to your ₹3698 order.	1	Drip Pricing
ext_21703	Free delivery*, *a ₹185 Offer Handling Fee still applies to all orders.	1	Drip Pricing
ext_21704	Price shown excludes a mandatory ₹185 fulfilment fee charged before you can pay.	1	Drip Pricing
ext_21705	Your phone case is ₹3698 — plus a ₹20 surge fee revealed on the last page.	1	Drip Pricing
ext_21706	Subtotal ₹149. processing fee ₹20, handling ₹9. Grand total ₹178	1	Drip Pricing
ext_21707	platform fee ₹15	1	Drip Pricing
ext_21708	Total fees ₹77: Protect Promise Fee ₹19, Offer Handling Fee ₹39, Payment Handling Fee ₹19.	1	Drip Pricing
ext_21709	Your sneakers is ₹1999 — plus a ₹20 admin surcharge revealed on the last page.	1	Drip Pricing
ext_21710	Ticket price ₹799. packaging fee ₹185. Delivery ₹25. You pay ₹1009.	1	Drip Pricing
ext_21711	+₹86 Payment Handling Fee	1	Drip Pricing
ext_21712	Subtotal ₹499. convenience fee ₹99, handling ₹19. Grand total ₹617	1	Drip Pricing
ext_21713	₹1199 + ₹15 taxes & fees Per Night	1	Drip Pricing
ext_21714	+₹52 pick up charge	1	Drip Pricing
ext_21715	+₹185 service charge	1	Drip Pricing
ext_21716	Small cart charge ₹25 applies on orders below ₹799.	1	Drip Pricing
ext_21717	Ticket price ₹1199. delivery charge ₹20. Delivery ₹19. You pay ₹1238.	1	Drip Pricing
ext_21718	Listed at ₹1999; admin surcharge of ₹185 and GST of ₹5 appear only at payment.	1	Drip Pricing
ext_21719	Hotel night ₹7500. Resort fee ₹39, city tax ₹25 — total ₹7564 due now.	1	Drip Pricing
ext_21720	Free delivery*, *a ₹52 packaging fee still applies to all orders.	1	Drip Pricing
ext_21721	Price shown excludes a mandatory ₹199 Offer Handling Fee charged before you can pay.	1	Drip Pricing
ext_21722	Almost done! A ₹86 processing fee has been added to your ₹7500 order.	1	Drip Pricing
ext_21723	Ticket price ₹1999. rain fee ₹39. Delivery ₹5. You pay ₹2043.	1	Drip Pricing
ext_21724	₹299 + ₹199 taxes & fees Per Night	1	Drip Pricing
ext_21725	Ticket price ₹299. high demand fee ₹199. Delivery ₹5. You pay ₹503.	1	Drip Pricing
ext_21726	Booking fee of ₹149 per ticket added at checkout.	1	Drip Pricing
ext_21727	Free delivery*, *a ₹39 Protect Promise Fee still applies to all orders.	1	Drip Pricing
ext_21728	Small cart charge ₹9 applies on orders below ₹199.	1	Drip Pricing
ext_21729	Listed at ₹299; convenience fee of ₹99 and GST of ₹9 appear only at payment.	1	Drip Pricing
ext_21730	Convenience fees ₹20 added at the final payment step.	1	Drip Pricing
ext_21731	₹3698 + ₹52 taxes & fees Per Night	1	Drip Pricing
ext_21732	high demand fee ₹20	1	Drip Pricing
ext_21733	Final price includes a 2% payment handling fee.	1	Drip Pricing
ext_21734	Subtotal ₹199. Protect Promise Fee ₹15, handling ₹19. Grand total ₹233	1	Drip Pricing
ext_21735	Subtotal ₹149. delivery charge ₹20, handling ₹5. Grand total ₹174	1	Drip Pricing
ext_21736	Price shown excludes a mandatory ₹20 packaging fee charged before you can pay.	1	Drip Pricing
ext_21737	₹799 + ₹20 taxes & fees Per Night	1	Drip Pricing
ext_21738	Subtotal ₹199. Offer Handling Fee ₹20, handling ₹9. Grand total ₹228	1	Drip Pricing
ext_21739	Free delivery*, *a ₹52 surge fee still applies to all orders.	1	Drip Pricing
ext_21740	Total fees ₹30: Protect Promise Fee ₹5, Offer Handling Fee ₹20, Payment Handling Fee ₹5.	1	Drip Pricing
ext_21741	+₹149 handling charge	1	Drip Pricing
ext_21742	Almost done! A ₹20 fulfilment fee has been added to your ₹1999 order.	1	Drip Pricing
ext_21743	Listed at ₹1199; Payment Handling Fee of ₹20 and GST of ₹9 appear only at payment.	1	Drip Pricing
ext_21744	Booking fee of ₹185 per ticket added at checkout.	1	Drip Pricing
ext_21745	Price shown excludes a mandatory ₹52 fulfilment fee charged before you can pay.	1	Drip Pricing
ext_21746	Total fees ₹65: Protect Promise Fee ₹25, Offer Handling Fee ₹15, Payment Handling Fee ₹25.	1	Drip Pricing
ext_21747	Hotel night ₹499. Resort fee ₹149, city tax ₹10 — total ₹658 due now.	1	Drip Pricing
ext_21748	+₹99 handling charge	1	Drip Pricing
ext_21749	Convenience fees ₹149 added at the final payment step.	1	Drip Pricing
ext_21750	Ticket price ₹299. platform fee ₹15. Delivery ₹9. You pay ₹323.	1	Drip Pricing
ext_21751	Cart total updated from ₹7500 to ₹7564 after fees applied at checkout.	1	Drip Pricing
ext_21752	Free delivery*, *a ₹15 high demand fee still applies to all orders.	1	Drip Pricing
ext_21753	Cart total updated from ₹199 to ₹373 after fees applied at checkout.	1	Drip Pricing
ext_21754	Small cart charge ₹10 applies on orders below ₹1199.	1	Drip Pricing
ext_21755	Almost done! A ₹185 fulfilment fee has been added to your ₹149 order.	1	Drip Pricing
ext_21756	Ticket price ₹499. cleanup cost ₹86. Delivery ₹10. You pay ₹595.	1	Drip Pricing
ext_21757	Hotel night ₹499. Resort fee ₹99, city tax ₹5 — total ₹603 due now.	1	Drip Pricing
ext_21758	Your blender is ₹799 — plus a ₹20 surge fee revealed on the last page.	1	Drip Pricing
ext_21759	Free delivery*, *a ₹185 convenience fee still applies to all orders.	1	Drip Pricing
ext_21760	Hotel night ₹199. Resort fee ₹149, city tax ₹5 — total ₹353 due now.	1	Drip Pricing
ext_21761	+₹185 convenience fee	1	Drip Pricing
ext_21762	Total fees ₹297: Protect Promise Fee ₹49, Offer Handling Fee ₹199, Payment Handling Fee ₹49.	1	Drip Pricing
ext_21763	Free delivery*, *a ₹39 processing fee still applies to all orders.	1	Drip Pricing
ext_21764	Subtotal ₹149. Offer Handling Fee ₹149, handling ₹9. Grand total ₹307	1	Drip Pricing
ext_21765	Cart total updated from ₹149 to ₹253 after fees applied at checkout.	1	Drip Pricing
ext_21766	Booking fee of ₹99 per ticket added at checkout.	1	Drip Pricing
ext_21767	Small cart charge ₹9 applies on orders below ₹7500.	1	Drip Pricing
ext_21768	₹3698 + ₹15 taxes & fees Per Night	1	Drip Pricing
ext_21769	Total fees ₹57: Protect Promise Fee ₹9, Offer Handling Fee ₹39, Payment Handling Fee ₹9.	1	Drip Pricing
ext_21770	₹1199 + ₹52 taxes & fees Per Night	1	Drip Pricing
ext_21771	Ticket price ₹3698. booking charge ₹15. Delivery ₹10. You pay ₹3723.	1	Drip Pricing
ext_21772	Your office chair is ₹3698 — plus a ₹20 processing fee revealed on the last page.	1	Drip Pricing
ext_21773	Total fees ₹197: Protect Promise Fee ₹49, Offer Handling Fee ₹99, Payment Handling Fee ₹49.	1	Drip Pricing
ext_21774	Small cart charge ₹9 applies on orders below ₹499.	1	Drip Pricing
ext_21775	Subtotal ₹199. Offer Handling Fee ₹39, handling ₹5. Grand total ₹243	1	Drip Pricing
ext_21776	Total fees ₹205: Protect Promise Fee ₹10, Offer Handling Fee ₹185, Payment Handling Fee ₹10.	1	Drip Pricing
ext_21777	rain fee ₹15	1	Drip Pricing
ext_21778	Free delivery*, *a ₹149 high demand fee still applies to all orders.	1	Drip Pricing
ext_21779	Your sneakers is ₹299 — plus a ₹52 admin surcharge revealed on the last page.	1	Drip Pricing
ext_21780	Listed at ₹1199; Payment Handling Fee of ₹185 and GST of ₹5 appear only at payment.	1	Drip Pricing
ext_21781	+₹149 delivery charge	1	Drip Pricing
ext_21782	Small cart charge ₹19 applies on orders below ₹499.	1	Drip Pricing
ext_21783	Almost done! A ₹185 rain fee has been added to your ₹149 order.	1	Drip Pricing
ext_21784	Subtotal ₹7500. processing fee ₹52, handling ₹10. Grand total ₹7562	1	Drip Pricing
ext_21785	Booking fee of ₹199 per ticket added at checkout.	1	Drip Pricing
ext_21786	+₹99 platform fee	1	Drip Pricing
ext_21787	Almost done! A ₹15 delivery charge has been added to your ₹3698 order.	1	Drip Pricing
ext_21788	Listed at ₹3698; rain fee of ₹15 and GST of ₹5 appear only at payment.	1	Drip Pricing
ext_21789	rain fee ₹185	1	Drip Pricing
ext_21790	Listed at ₹799; admin surcharge of ₹199 and GST of ₹19 appear only at payment.	1	Drip Pricing
ext_21791	Listed at ₹199; Protect Promise Fee of ₹15 and GST of ₹49 appear only at payment.	1	Drip Pricing
ext_21792	+₹39 handling fee	1	Drip Pricing
ext_21793	Cart total updated from ₹7500 to ₹7605 after fees applied at checkout.	1	Drip Pricing
ext_21794	Price shown excludes a mandatory ₹99 processing fee charged before you can pay.	1	Drip Pricing
ext_21795	Ticket price ₹299. surge fee ₹20. Delivery ₹49. You pay ₹368.	1	Drip Pricing
ext_21796	Free delivery*, *a ₹149 Payment Handling Fee still applies to all orders.	1	Drip Pricing
ext_21797	Total fees ₹49: Protect Promise Fee ₹5, Offer Handling Fee ₹39, Payment Handling Fee ₹5.	1	Drip Pricing
ext_21798	Ticket price ₹199. convenience fee ₹99. Delivery ₹10. You pay ₹308.	1	Drip Pricing
ext_21799	Subtotal ₹299. cleanup cost ₹199, handling ₹9. Grand total ₹507	1	Drip Pricing
ext_21800	₹3698 + ₹20 taxes & fees Per Night	1	Drip Pricing
ext_21801	Price shown excludes a mandatory ₹52 Payment Handling Fee charged before you can pay.	1	Drip Pricing
ext_21802	Ticket price ₹3698. surge fee ₹52. Delivery ₹9. You pay ₹3759.	1	Drip Pricing
ext_21803	Almost done! A ₹86 handling charge has been added to your ₹1199 order.	1	Drip Pricing
ext_21804	Total fees ₹195: Protect Promise Fee ₹5, Offer Handling Fee ₹185, Payment Handling Fee ₹5.	1	Drip Pricing
ext_21805	₹799 + ₹39 taxes & fees Per Night	1	Drip Pricing
ext_21806	Your yoga mat is ₹3698 — plus a ₹20 small cart charge revealed on the last page.	1	Drip Pricing
ext_21807	Cart total updated from ₹7500 to ₹7549 after fees applied at checkout.	1	Drip Pricing
ext_21808	Total fees ₹247: Protect Promise Fee ₹49, Offer Handling Fee ₹149, Payment Handling Fee ₹49.	1	Drip Pricing
ext_21809	Listed at ₹199; delivery charge of ₹199 and GST of ₹19 appear only at payment.	1	Drip Pricing
ext_21810	Your sneakers is ₹1999 — plus a ₹86 delivery charge revealed on the last page.	1	Drip Pricing
ext_21811	Listed at ₹799; admin surcharge of ₹149 and GST of ₹19 appear only at payment.	1	Drip Pricing
ext_21812	Hotel night ₹499. Resort fee ₹199, city tax ₹10 — total ₹708 due now.	1	Drip Pricing
ext_21813	Cart total updated from ₹499 to ₹689 after fees applied at checkout.	1	Drip Pricing
ext_21814	fulfilment fee ₹20	1	Drip Pricing
ext_21815	Subtotal ₹1199. handling charge ₹86, handling ₹19. Grand total ₹1304	1	Drip Pricing
ext_21816	Price shown excludes a mandatory ₹86 convenience fee charged before you can pay.	1	Drip Pricing
ext_21817	Listed at ₹1199; handling fee of ₹185 and GST of ₹25 appear only at payment.	1	Drip Pricing
ext_21818	Total fees ₹25: Protect Promise Fee ₹5, Offer Handling Fee ₹15, Payment Handling Fee ₹5.	1	Drip Pricing
ext_21819	rain fee ₹52	1	Drip Pricing
ext_21820	+₹52 convenience fee	1	Drip Pricing
ext_21821	Cart total updated from ₹299 to ₹547 after fees applied at checkout.	1	Drip Pricing
ext_21822	Your blender is ₹799 — plus a ₹39 handling fee revealed on the last page.	1	Drip Pricing
ext_21823	Hotel night ₹799. Resort fee ₹185, city tax ₹9 — total ₹993 due now.	1	Drip Pricing
ext_21824	Listed at ₹299; handling fee of ₹149 and GST of ₹5 appear only at payment.	1	Drip Pricing
ext_21825	Price shown excludes a mandatory ₹52 convenience fee charged before you can pay.	1	Drip Pricing
ext_21826	Free delivery*, *a ₹15 delivery charge still applies to all orders.	1	Drip Pricing
ext_21827	Convenience fees ₹86 added at the final payment step.	1	Drip Pricing
ext_21828	Your wallet is ₹199 — plus a ₹39 Protect Promise Fee revealed on the last page.	1	Drip Pricing
ext_21829	Price shown excludes a mandatory ₹39 handling fee charged before you can pay.	1	Drip Pricing
ext_21830	₹499 + ₹185 taxes & fees Per Night	1	Drip Pricing
ext_21831	Price shown excludes a mandatory ₹86 payment gateway fee charged before you can pay.	1	Drip Pricing
ext_21832	Ticket price ₹799. handling charge ₹86. Delivery ₹49. You pay ₹934.	1	Drip Pricing
ext_21833	platform fee ₹199	1	Drip Pricing
ext_21834	Cart total updated from ₹1199 to ₹1256 after fees applied at checkout.	1	Drip Pricing
ext_21835	Your air fryer is ₹1199 — plus a ₹149 Protect Promise Fee revealed on the last page.	1	Drip Pricing
ext_21836	Subtotal ₹1199. high demand fee ₹185, handling ₹5. Grand total ₹1389	1	Drip Pricing
ext_21837	Listed at ₹499; high demand fee of ₹52 and GST of ₹9 appear only at payment.	1	Drip Pricing
ext_21838	Price shown excludes a mandatory ₹15 packaging fee charged before you can pay.	1	Drip Pricing
ext_21839	Ticket price ₹199. platform fee ₹15. Delivery ₹49. You pay ₹263.	1	Drip Pricing
ext_21840	Free delivery*, *a ₹39 handling fee still applies to all orders.	1	Drip Pricing
ext_21841	Subtotal ₹199. Offer Handling Fee ₹185, handling ₹9. Grand total ₹393	1	Drip Pricing
ext_21842	Cart total updated from ₹7500 to ₹7668 after fees applied at checkout.	1	Drip Pricing
ext_21843	Hotel night ₹7500. Resort fee ₹20, city tax ₹25 — total ₹7545 due now.	1	Drip Pricing
ext_21844	Almost done! A ₹52 booking charge has been added to your ₹149 order.	1	Drip Pricing
ext_21845	booking charge ₹86	1	Drip Pricing
ext_21846	Offer Handling Fee ₹20	1	Drip Pricing
ext_21847	Almost done! A ₹52 rain fee has been added to your ₹499 order.	1	Drip Pricing
ext_21848	Ticket price ₹199. Payment Handling Fee ₹20. Delivery ₹10. You pay ₹229.	1	Drip Pricing
ext_21849	Almost done! A ₹52 rain fee has been added to your ₹299 order.	1	Drip Pricing
ext_21850	Ticket price ₹3698. service charge ₹15. Delivery ₹9. You pay ₹3722.	1	Drip Pricing
ext_21851	Small cart charge ₹10 applies on orders below ₹7500.	1	Drip Pricing
ext_21852	Booking fee of ₹86 per ticket added at checkout.	1	Drip Pricing
ext_21853	Booking fee of ₹39 per ticket added at checkout.	1	Drip Pricing
ext_21854	+₹15 rain fee	1	Drip Pricing
ext_21855	Total fees ₹249: Protect Promise Fee ₹25, Offer Handling Fee ₹199, Payment Handling Fee ₹25.	1	Drip Pricing
ext_21856	+₹20 service charge	1	Drip Pricing
ext_21857	Hotel night ₹149. Resort fee ₹185, city tax ₹25 — total ₹359 due now.	1	Drip Pricing
ext_21858	Offer Handling Fee ₹185	1	Drip Pricing
ext_21859	Hotel night ₹499. Resort fee ₹20, city tax ₹5 — total ₹524 due now.	1	Drip Pricing
ext_21860	Cart total updated from ₹1199 to ₹1260 after fees applied at checkout.	1	Drip Pricing
ext_21861	Your water bottle is ₹3698 — plus a ₹39 handling charge revealed on the last page.	1	Drip Pricing
ext_21862	Protect Promise Fee ₹52	1	Drip Pricing
ext_21863	Subtotal ₹799. surge fee ₹86, handling ₹10. Grand total ₹895	1	Drip Pricing
ext_21864	Listed at ₹149; packaging fee of ₹185 and GST of ₹9 appear only at payment.	1	Drip Pricing
ext_21865	Total fees ₹219: Protect Promise Fee ₹10, Offer Handling Fee ₹199, Payment Handling Fee ₹10.	1	Drip Pricing
ext_21866	Free delivery*, *a ₹20 service charge still applies to all orders.	1	Drip Pricing
ext_21867	cleanup cost ₹185	1	Drip Pricing
ext_21868	platform fee ₹86	1	Drip Pricing
ext_21869	Ticket price ₹299. payment gateway fee ₹39. Delivery ₹19. You pay ₹357.	1	Drip Pricing
