page_id,text,label,Pattern Category,clean_text,urgency_kw_count,scarcity_kw_count,shame_phrase_flag,cancel_diff_score,social_proof_flag,price_drip_flag,discount_claim_flag,neg_option_flag,exclamation_count,question_count,number_present,time_reference_flag
ext_20507,Play office chair game now [Button] (installs an unrelated extension by default),1,Bait and Switch,play office chair game now button installs an unrelated extension by default,0,0,0,0,0,0,0,0,0,0,0,0
ext_20508,Free trial of Amazon (the 'free' plan silently becomes paid after 7 days),1,Bait and Switch,free trial of amazon the free plan silently becomes paid after day,0,0,0,0,0,0,0,0,0,0,1,1
ext_20509,Check your credit score free (requires enrolling in BigBasket monitoring at ₹499.00),1,Bait and Switch,check your credit score free requires enrolling in bigbasket monitoring at,0,0,0,0,0,0,0,0,0,0,1,0
ext_20510,Advertised: sneakers for ₹149.00. At checkout only the 3 months rental is offered.,1,Bait and Switch,advertised sneaker for at checkout only the month rental is offered,0,0,0,0,0,0,1,0,0,0,1,1
ext_20511,Tap to read full article (article is locked behind a ₹999.00/mo Amazon membership),1,Bait and Switch,tap to read full article article is locked behind a mo amazon membership,0,0,0,0,0,0,0,0,0,0,1,0
ext_20512,Convert your GST Invoice for free (leads to a ₹1999.00/month premium subscription),1,Bait and Switch,convert your gst invoice for free lead to a month premium subscription,0,0,0,0,0,0,0,0,0,0,1,1
ext_20513,Advertised: desk lamp for ₹149.00. At checkout only the 3 months rental is offered.,1,Bait and Switch,advertised desk lamp for at checkout only the month rental is offered,0,0,0,0,0,0,1,0,0,0,1,1
ext_20514,Advertised: air fryer for ₹1999.00. At checkout only the 1 month rental is offered.,1,Bait and Switch,advertised air fryer for at checkout only the month rental is offered,0,0,0,0,0,0,1,0,0,0,1,1
ext_20515,Get 20% off backpack! (the discount code only works on a costlier bundle),1,Bait and Switch,get off backpack ! the discount code only work on a costlier bundle,0,0,0,0,0,0,1,0,1,0,1,0
ext_20516,Convert your Aadhaar Copy for free (leads to a ₹799.00/month premium subscription),1,Bait and Switch,convert your aadhaar copy for free lead to a month premium subscription,0,0,0,0,0,0,0,0,0,0,1,1
ext_20517,Advertised: sunglasses for ₹199.00. At checkout only the 15 days rental is offered.,1,Bait and Switch,advertised sunglass for at checkout only the day rental is offered,0,0,0,0,0,0,1,0,0,0,1,1
ext_20518,Advertised: headphones for ₹99.00. At checkout only the 7 days rental is offered.,1,Bait and Switch,advertised headphone for at checkout only the day rental is offered,0,0,0,0,0,0,1,0,0,0,1,1
ext_20519,Order the air fryer shown — you receive a cheaper look-alike from BigBasket instead.,1,Bait and Switch,order the air fryer shown you receive a cheaper lookalike from bigbasket instead,0,0,0,0,0,0,0,0,0,0,0,0
ext_20520,Close [X] (clicking actually opens JioGames's advertiser page in a new tab),1,Bait and Switch,close x clicking actually open jiogamess advertiser page in a new tab,0,0,0,0,0,0,0,0,0,0,0,0
ext_20521,Convert your Insurance Policy for free (leads to a ₹499.00/month premium subscription),1,Bait and Switch,convert your insurance policy for free lead to a month premium subscription,0,0,0,0,0,0,0,0,0,0,1,1
ext_20522,Free trial of Reliance Smart Bazaar (the 'free' plan silently becomes paid after 6 months),1,Bait and Switch,free trial of reliance smart bazaar the free plan silently becomes paid after month,0,0,0,0,0,0,0,0,0,0,1,1
ext_20523,Advertised: wallet for ₹499.00. At checkout only the 3 months rental is offered.,1,Bait and Switch,advertised wallet for at checkout only the month rental is offered,0,0,0,0,0,0,1,0,0,0,1,1
ext_20524,Watch HD video free [Button] (signs you up for Reliance Smart Bazaar marketing deals),1,Bait and Switch,watch hd video free button sign you up for reliance smart bazaar marketing deal,0,0,0,0,0,0,1,0,0,0,0,0
ext_20525,Get 40% off backpack! (the discount code only works on a costlier bundle),1,Bait and Switch,get off backpack ! the discount code only work on a costlier bundle,0,0,0,0,0,0,1,0,1,0,1,0
ext_20526,Get 50% off sneakers! (the discount code only works on a costlier bundle),1,Bait and Switch,get off sneaker ! the discount code only work on a costlier bundle,0,0,0,0,0,0,1,0,1,0,1,0
ext_20527,Check your credit score free (requires enrolling in Google Drive monitoring at ₹299.00),1,Bait and Switch,check your credit score free requires enrolling in google drive monitoring at,0,0,0,0,0,0,0,0,0,0,1,0
ext_20528,Tap to read full article (article is locked behind a ₹1499.00/mo Flipkart membership),1,Bait and Switch,tap to read full article article is locked behind a mo flipkart membership,0,0,0,0,0,0,0,0,0,0,1,0
ext_20529,Get 20% off water bottle! (the discount code only works on a costlier bundle),1,Bait and Switch,get off water bottle ! the discount code only work on a costlier bundle,0,0,0,0,0,0,1,0,1,0,1,0
ext_20530,Play headphones game now [Button] (installs an unrelated extension by default),1,Bait and Switch,play headphone game now button installs an unrelated extension by default,0,0,0,0,0,0,0,0,0,0,0,0
ext_20531,Free trial of IndiaMART (the 'free' plan silently becomes paid after 15 days),1,Bait and Switch,free trial of indiamart the free plan silently becomes paid after day,0,0,0,0,0,0,0,0,0,0,1,1
ext_20532,Close [X] (clicking actually opens Croma's advertiser page in a new tab),1,Bait and Switch,close x clicking actually open cromas advertiser page in a new tab,0,0,0,0,0,0,0,0,0,0,0,0
ext_20533,Tap to read full article (article is locked behind a ₹999.00/mo Amazon Prime Video membership),1,Bait and Switch,tap to read full article article is locked behind a mo amazon prime video membership,0,0,0,0,0,0,0,0,0,0,1,0
ext_20534,Advertised: wallet for ₹99.00. At checkout only the 1 year rental is offered.,1,Bait and Switch,advertised wallet for at checkout only the year rental is offered,0,0,0,0,0,0,1,0,0,0,1,1
ext_20535,Check your credit score free (requires enrolling in Paytm Money monitoring at ₹799.00),1,Bait and Switch,check your credit score free requires enrolling in paytm money monitoring at,0,0,0,0,0,0,0,0,0,0,1,0
ext_20536,Advertised: sunglasses for ₹499.00. At checkout only the 6 months rental is offered.,1,Bait and Switch,advertised sunglass for at checkout only the month rental is offered,0,0,0,0,0,0,1,0,0,0,1,1
ext_20537,Check your credit score free (requires enrolling in Amazon Prime Video monitoring at ₹299.00),1,Bait and Switch,check your credit score free requires enrolling in amazon prime video monitoring at,0,0,0,0,0,0,0,0,0,0,1,0
ext_20538,Tap to read full article (article is locked behind a ₹1499.00/mo Amazon Prime Video membership),1,Bait and Switch,tap to read full article article is locked behind a mo amazon prime video membership,0,0,0,0,0,0,0,0,0,0,1,0
ext_20539,Watch HD video free [Button] (signs you up for BigBasket marketing deals),1,Bait and Switch,watch hd video free button sign you up for bigbasket marketing deal,0,0,0,0,0,0,1,0,0,0,0,0
ext_20540,Free trial of Paytm Money (the 'free' plan silently becomes paid after 3 months),1,Bait and Switch,free trial of paytm money the free plan silently becomes paid after month,0,0,0,0,0,0,0,0,0,0,1,1
ext_20541,Get 40% off coffee maker! (the discount code only works on a costlier bundle),1,Bait and Switch,get off coffee maker ! the discount code only work on a costlier bundle,0,0,0,0,0,0,1,0,1,0,1,0
ext_20542,Tap to read full article (article is locked behind a ₹199.00/mo Google Drive membership),1,Bait and Switch,tap to read full article article is locked behind a mo google drive membership,0,0,0,0,0,0,0,0,0,0,1,0
ext_20543,Free trial of Fitbit (the 'free' plan silently becomes paid after 15 days),1,Bait and Switch,free trial of fitbit the free plan silently becomes paid after day,0,0,0,0,0,0,0,0,0,0,1,1
ext_20544,Advertised: yoga mat for ₹299.00. At checkout only the 7 days rental is offered.,1,Bait and Switch,advertised yoga mat for at checkout only the day rental is offered,0,0,0,0,0,0,1,0,0,0,1,1
ext_20545,Convert your Aadhaar Copy for free (leads to a ₹1499.00/month premium subscription),1,Bait and Switch,convert your aadhaar copy for free lead to a month premium subscription,0,0,0,0,0,0,0,0,0,0,1,1
ext_20546,Get 10% off jacket! (the discount code only works on a costlier bundle),1,Bait and Switch,get off jacket ! the discount code only work on a costlier bundle,0,0,0,0,0,0,1,0,1,0,1,0
ext_20547,Advertised: blender for ₹999.00. At checkout only the 1 year rental is offered.,1,Bait and Switch,advertised blender for at checkout only the year rental is offered,0,0,0,0,0,0,1,0,0,0,1,1
ext_20548,Check your credit score free (requires enrolling in BigBasket monitoring at ₹299.00),1,Bait and Switch,check your credit score free requires enrolling in bigbasket monitoring at,0,0,0,0,0,0,0,0,0,0,1,0
ext_20549,Order the phone case shown — you receive a cheaper look-alike from Hostinger instead.,1,Bait and Switch,order the phone case shown you receive a cheaper lookalike from hostinger instead,0,0,0,0,0,0,0,0,0,0,0,0
ext_20550,Get 50% off yoga mat! (the discount code only works on a costlier bundle),1,Bait and Switch,get off yoga mat ! the discount code only work on a costlier bundle,0,0,0,0,0,0,1,0,1,0,1,0
ext_20551,Convert your Bank Statement for free (leads to a ₹99.00/month premium subscription),1,Bait and Switch,convert your bank statement for free lead to a month premium subscription,0,0,0,0,0,0,0,0,0,0,1,1
ext_20552,Order the blender shown — you receive a cheaper look-alike from BigBasket instead.,1,Bait and Switch,order the blender shown you receive a cheaper lookalike from bigbasket instead,0,0,0,0,0,0,0,0,0,0,0,0
ext_20553,Tap to read full article (article is locked behind a ₹99.00/mo Hostinger membership),1,Bait and Switch,tap to read full article article is locked behind a mo hostinger membership,0,0,0,0,0,0,0,0,0,0,1,0
ext_20554,Free trial of IndiaMART (the 'free' plan silently becomes paid after 1 month),1,Bait and Switch,free trial of indiamart the free plan silently becomes paid after month,0,0,0,0,0,0,0,0,0,0,1,1
ext_20555,Get 20% off wallet! (the discount code only works on a costlier bundle),1,Bait and Switch,get off wallet ! the discount code only work on a costlier bundle,0,0,0,0,0,0,1,0,1,0,1,0
ext_20556,Order the phone case shown — you receive a cheaper look-alike from IndiaMART instead.,1,Bait and Switch,order the phone case shown you receive a cheaper lookalike from indiamart instead,0,0,0,0,0,0,0,0,0,0,0,0
ext_20557,Free trial of Amazon Prime Video (the 'free' plan silently becomes paid after 15 days),1,Bait and Switch,free trial of amazon prime video the free plan silently becomes paid after day,0,0,0,0,0,0,0,0,0,0,1,1
ext_20558,Free trial of Myntra (the 'free' plan silently becomes paid after 3 months),1,Bait and Switch,free trial of myntra the free plan silently becomes paid after month,0,0,0,0,0,0,0,0,0,0,1,1
ext_20559,Advertised: phone case for ₹149.00. At checkout only the 3 months rental is offered.,1,Bait and Switch,advertised phone case for at checkout only the month rental is offered,0,0,0,0,0,0,1,0,0,0,1,1
ext_20560,Convert your Bank Statement for free (leads to a ₹1499.00/month premium subscription),1,Bait and Switch,convert your bank statement for free lead to a month premium subscription,0,0,0,0,0,0,0,0,0,0,1,1
ext_20561,Order the phone case shown — you receive a cheaper look-alike from Google Drive instead.,1,Bait and Switch,order the phone case shown you receive a cheaper lookalike from google drive instead,0,0,0,0,0,0,0,0,0,0,0,0
ext_20562,Tap to read full article (article is locked behind a ₹499.00/mo Tata CLiQ membership),1,Bait and Switch,tap to read full article article is locked behind a mo tata cliq membership,0,0,0,0,0,0,0,0,0,0,1,0
ext_20563,Get 20% off sunglasses! (the discount code only works on a costlier bundle),1,Bait and Switch,get off sunglass ! the discount code only work on a costlier bundle,0,0,0,0,0,0,1,0,1,0,1,0
ext_20564,Check your credit score free (requires enrolling in Hostinger monitoring at ₹199.00),1,Bait and Switch,check your credit score free requires enrolling in hostinger monitoring at,0,0,0,0,0,0,0,0,0,0,1,0
ext_20565,Convert your Salary Slip for free (leads to a ₹1999.00/month premium subscription),1,Bait and Switch,convert your salary slip for free lead to a month premium subscription,0,0,0,0,0,0,0,0,0,0,1,1
ext_20566,Tap to read full article (article is locked behind a ₹149.00/mo Hostinger membership),1,Bait and Switch,tap to read full article article is locked behind a mo hostinger membership,0,0,0,0,0,0,0,0,0,0,1,0
ext_20567,Get 30% off desk lamp! (the discount code only works on a costlier bundle),1,Bait and Switch,get off desk lamp ! the discount code only work on a costlier bundle,0,0,0,0,0,0,1,0,1,0,1,0
ext_20568,Tap to read full article (article is locked behind a ₹1499.00/mo Paytm Money membership),1,Bait and Switch,tap to read full article article is locked behind a mo paytm money membership,0,0,0,0,0,0,0,0,0,0,1,0
ext_20569,Order the office chair shown — you receive a cheaper look-alike from Paytm Money instead.,1,Bait and Switch,order the office chair shown you receive a cheaper lookalike from paytm money instead,0,0,0,0,0,0,0,0,0,0,0,0
ext_20570,Order the smartwatch shown — you receive a cheaper look-alike from Fitbit instead.,1,Bait and Switch,order the smartwatch shown you receive a cheaper lookalike from fitbit instead,0,0,0,0,0,0,0,0,0,0,0,0
ext_20571,Advertised: air fryer for ₹1999.00. At checkout only the 1 year rental is offered.,1,Bait and Switch,advertised air fryer for at checkout only the year rental is offered,0,0,0,0,0,0,1,0,0,0,1,1
ext_20572,Free trial of IndiaMART (the 'free' plan silently becomes paid after 7 days),1,Bait and Switch,free trial of indiamart the free plan silently becomes paid after day,0,0,0,0,0,0,0,0,0,0,1,1
ext_20573,Advertised: office chair for ₹1999.00. At checkout only the 15 days rental is offered.,1,Bait and Switch,advertised office chair for at checkout only the day rental is offered,0,0,0,0,0,0,1,0,0,0,1,1
ext_20574,Check your credit score free (requires enrolling in IndiaMART monitoring at ₹299.00),1,Bait and Switch,check your credit score free requires enrolling in indiamart monitoring at,0,0,0,0,0,0,0,0,0,0,1,0
ext_20575,Tap to read full article (article is locked behind a ₹149.00/mo BigBasket membership),1,Bait and Switch,tap to read full article article is locked behind a mo bigbasket membership,0,0,0,0,0,0,0,0,0,0,1,0
ext_20576,Advertised: air fryer for ₹99.00. At checkout only the 3 months rental is offered.,1,Bait and Switch,advertised air fryer for at checkout only the month rental is offered,0,0,0,0,0,0,1,0,0,0,1,1
ext_20577,Convert your PAN Card Copy for free (leads to a ₹99.00/month premium subscription),1,Bait and Switch,convert your pan card copy for free lead to a month premium subscription,0,0,0,0,0,0,0,0,0,0,1,1
ext_20578,Advertised: air fryer for ₹499.00. At checkout only the 1 year rental is offered.,1,Bait and Switch,advertised air fryer for at checkout only the year rental is offered,0,0,0,0,0,0,1,0,0,0,1,1
ext_20579,Tap to read full article (article is locked behind a ₹149.00/mo Amazon Prime Video membership),1,Bait and Switch,tap to read full article article is locked behind a mo amazon prime video membership,0,0,0,0,0,0,0,0,0,0,1,0
ext_20580,Advertised: headphones for ₹149.00. At checkout only the 3 months rental is offered.,1,Bait and Switch,advertised headphone for at checkout only the month rental is offered,0,0,0,0,0,0,1,0,0,0,1,1
ext_20581,Convert your Bank Statement for free (leads to a ₹199.00/month premium subscription),1,Bait and Switch,convert your bank statement for free lead to a month premium subscription,0,0,0,0,0,0,0,0,0,0,1,1
ext_20582,Order the sunglasses shown — you receive a cheaper look-alike from Croma instead.,1,Bait and Switch,order the sunglass shown you receive a cheaper lookalike from croma instead,0,0,0,0,0,0,0,0,0,0,0,0
ext_20583,Convert your PAN Card Copy for free (leads to a ₹999.00/month premium subscription),1,Bait and Switch,convert your pan card copy for free lead to a month premium subscription,0,0,0,0,0,0,0,0,0,0,1,1
ext_20584,Close [X] (clicking actually opens Amazon's advertiser page in a new tab),1,Bait and Switch,close x clicking actually open amazon advertiser page in a new tab,0,0,0,0,0,0,0,0,0,0,0,0
ext_20585,Tap to read full article (article is locked behind a ₹99.00/mo Fitbit membership),1,Bait and Switch,tap to read full article article is locked behind a mo fitbit membership,0,0,0,0,0,0,0,0,0,0,1,0
ext_20586,Order the desk lamp shown — you receive a cheaper look-alike from Tata CLiQ instead.,1,Bait and Switch,order the desk lamp shown you receive a cheaper lookalike from tata cliq instead,0,0,0,0,0,0,0,0,0,0,0,0
ext_20587,Check your credit score free (requires enrolling in Paytm Money monitoring at ₹999.00),1,Bait and Switch,check your credit score free requires enrolling in paytm money monitoring at,0,0,0,0,0,0,0,0,0,0,1,0
ext_20588,Advertised: water bottle for ₹299.00. At checkout only the 15 days rental is offered.,1,Bait and Switch,advertised water bottle for at checkout only the day rental is offered,0,0,0,0,0,0,1,0,0,0,1,1
ext_20589,Check your credit score free (requires enrolling in Amazon monitoring at ₹199.00),1,Bait and Switch,check your credit score free requires enrolling in amazon monitoring at,0,0,0,0,0,0,0,0,0,0,1,0
ext_20590,Tap to read full article (article is locked behind a ₹99.00/mo IndiaMART membership),1,Bait and Switch,tap to read full article article is locked behind a mo indiamart membership,0,0,0,0,0,0,0,0,0,0,1,0
ext_20591,Free trial of Flipkart (the 'free' plan silently becomes paid after 3 months),1,Bait and Switch,free trial of flipkart the free plan silently becomes paid after month,0,0,0,0,0,0,0,0,0,0,1,1
ext_20592,Free trial of Flipkart (the 'free' plan silently becomes paid after 15 days),1,Bait and Switch,free trial of flipkart the free plan silently becomes paid after day,0,0,0,0,0,0,0,0,0,0,1,1
ext_20593,Tap to read full article (article is locked behind a ₹999.00/mo Flipkart membership),1,Bait and Switch,tap to read full article article is locked behind a mo flipkart membership,0,0,0,0,0,0,0,0,0,0,1,0
ext_20594,Check your credit score free (requires enrolling in Fitbit monitoring at ₹1999.00),1,Bait and Switch,check your credit score free requires enrolling in fitbit monitoring at,0,0,0,0,0,0,0,0,0,0,1,0
ext_20595,Get 40% off yoga mat! (the discount code only works on a costlier bundle),1,Bait and Switch,get off yoga mat ! the discount code only work on a costlier bundle,0,0,0,0,0,0,1,0,1,0,1,0
ext_20596,Free trial of AJIO (the 'free' plan silently becomes paid after 1 year),1,Bait and Switch,free trial of ajio the free plan silently becomes paid after year,0,0,0,0,0,0,0,0,0,0,1,1
ext_20597,Get 50% off bluetooth speaker! (the discount code only works on a costlier bundle),1,Bait and Switch,get off bluetooth speaker ! the discount code only work on a costlier bundle,0,0,0,0,0,0,1,0,1,0,1,0
ext_20598,Get 50% off water bottle! (the discount code only works on a costlier bundle),1,Bait and Switch,get off water bottle ! the discount code only work on a costlier bundle,0,0,0,0,0,0,1,0,1,0,1,0
ext_20599,Convert your Bank Statement for free (leads to a ₹499.00/month premium subscription),1,Bait and Switch,convert your bank statement for free lead to a month premium subscription,0,0,0,0,0,0,0,0,0,0,1,1
ext_20600,Convert your Bank Statement for free (leads to a ₹1999.00/month premium subscription),1,Bait and Switch,convert your bank statement for free lead to a month premium subscription,0,0,0,0,0,0,0,0,0,0,1,1
ext_20601,Check your credit score free (requires enrolling in Fitbit monitoring at ₹299.00),1,Bait and Switch,check your credit score free requires enrolling in fitbit monitoring at,0,0,0,0,0,0,0,0,0,0,1,0
ext_20602,Convert your PAN Card Copy for free (leads to a ₹1999.00/month premium subscription),1,Bait and Switch,convert your pan card copy for free lead to a month premium subscription,0,0,0,0,0,0,0,0,0,0,1,1
ext_20603,Advertised: jacket for ₹999.00. At checkout only the 15 days rental is offered.,1,Bait and Switch,advertised jacket for at checkout only the day rental is offered,0,0,0,0,0,0,1,0,0,0,1,1
ext_20604,Check your credit score free (requires enrolling in Amazon monitoring at ₹149.00),1,Bait and Switch,check your credit score free requires enrolling in amazon monitoring at,0,0,0,0,0,0,0,0,0,0,1,0
ext_20605,Advertised: office chair for ₹99.00. At checkout only the 1 month rental is offered.,1,Bait and Switch,advertised office chair for at checkout only the month rental is offered,0,0,0,0,0,0,1,0,0,0,1,1
ext_20606,Tap to read full article (article is locked behind a ₹1499.00/mo IndiaMART membership),1,Bait and Switch,tap to read full article article is locked behind a mo indiamart membership,0,0,0,0,0,0,0,0,0,0,1,0
ext_20607,Get 30% off sunglasses! (the discount code only works on a costlier bundle),1,Bait and Switch,get off sunglass ! the discount code only work on a costlier bundle,0,0,0,0,0,0,1,0,1,0,1,0
ext_20608,Advertised: wallet for ₹1499.00. At checkout only the 7 days rental is offered.,1,Bait and Switch,advertised wallet for at checkout only the day rental is offered,0,0,0,0,0,0,1,0,0,0,1,1
ext_20609,Order the phone case shown — you receive a cheaper look-alike from BigBasket instead.,1,Bait and Switch,order the phone case shown you receive a cheaper lookalike from bigbasket instead,0,0,0,0,0,0,0,0,0,0,0,0
ext_20610,Tap to read full article (article is locked behind a ₹99.00/mo Snapdeal membership),1,Bait and Switch,tap to read full article article is locked behind a mo snapdeal membership,0,0,0,0,0,0,1,0,0,0,1,0
ext_20611,Close [X] (clicking actually opens Amazon Prime Video's advertiser page in a new tab),1,Bait and Switch,close x clicking actually open amazon prime video advertiser page in a new tab,0,0,0,0,0,0,0,0,0,0,0,0
ext_20612,Convert your Insurance Policy for free (leads to a ₹299.00/month premium subscription),1,Bait and Switch,convert your insurance policy for free lead to a month premium subscription,0,0,0,0,0,0,0,0,0,0,1,1
ext_20613,Tap to read full article (article is locked behind a ₹1499.00/mo BigBasket membership),1,Bait and Switch,tap to read full article article is locked behind a mo bigbasket membership,0,0,0,0,0,0,0,0,0,0,1,0
ext_20614,Close [X] (clicking actually opens Snapdeal's advertiser page in a new tab),1,Bait and Switch,close x clicking actually open snapdeals advertiser page in a new tab,0,0,0,0,0,0,1,0,0,0,0,0
ext_20615,Get 50% off headphones! (the discount code only works on a costlier bundle),1,Bait and Switch,get off headphone ! the discount code only work on a costlier bundle,0,0,0,0,0,0,1,0,1,0,1,0
ext_20616,Convert your Bank Statement for free (leads to a ₹299.00/month premium subscription),1,Bait and Switch,convert your bank statement for free lead to a month premium subscription,0,0,0,0,0,0,0,0,0,0,1,1
ext_20617,Free trial of BigBasket (the 'free' plan silently becomes paid after 1 year),1,Bait and Switch,free trial of bigbasket the free plan silently becomes paid after year,0,0,0,0,0,0,0,0,0,0,1,1
ext_20618,Check your credit score free (requires enrolling in Tata CLiQ monitoring at ₹99.00),1,Bait and Switch,check your credit score free requires enrolling in tata cliq monitoring at,0,0,0,0,0,0,0,0,0,0,1,0
ext_20619,Advertised: bluetooth speaker for ₹99.00. At checkout only the 7 days rental is offered.,1,Bait and Switch,advertised bluetooth speaker for at checkout only the day rental is offered,0,0,0,0,0,0,1,0,0,0,1,1
ext_20620,Advertised: coffee maker for ₹1999.00. At checkout only the 1 month rental is offered.,1,Bait and Switch,advertised coffee maker for at checkout only the month rental is offered,0,0,0,0,0,0,1,0,0,0,1,1
ext_20621,Get 20% off bluetooth speaker! (the discount code only works on a costlier bundle),1,Bait and Switch,get off bluetooth speaker ! the discount code only work on a costlier bundle,0,0,0,0,0,0,1,0,1,0,1,0
ext_20622,Advertised: jacket for ₹299.00. At checkout only the 15 days rental is offered.,1,Bait and Switch,advertised jacket for at checkout only the day rental is offered,0,0,0,0,0,0,1,0,0,0,1,1
ext_20623,Free trial of JioGames (the 'free' plan silently becomes paid after 1 month),1,Bait and Switch,free trial of jiogames the free plan silently becomes paid after month,0,0,0,0,0,0,0,0,0,0,1,1
ext_20624,Check your credit score free (requires enrolling in Croma monitoring at ₹799.00),1,Bait and Switch,check your credit score free requires enrolling in croma monitoring at,0,0,0,0,0,0,0,0,0,0,1,0
ext_20625,Free trial of IndiaMART (the 'free' plan silently becomes paid after 6 months),1,Bait and Switch,free trial of indiamart the free plan silently becomes paid after month,0,0,0,0,0,0,0,0,0,0,1,1
ext_20626,Play wallet game now [Button] (installs an unrelated extension by default),1,Bait and Switch,play wallet game now button installs an unrelated extension by default,0,0,0,0,0,0,0,0,0,0,0,0
ext_20627,Get 50% off coffee maker! (the discount code only works on a costlier bundle),1,Bait and Switch,get off coffee maker ! the discount code only work on a costlier bundle,0,0,0,0,0,0,1,0,1,0,1,0
ext_20628,Free trial of Fitbit (the 'free' plan silently becomes paid after 6 months),1,Bait and Switch,free trial of fitbit the free plan silently becomes paid after month,0,0,0,0,0,0,0,0,0,0,1,1
ext_20629,Get 40% off phone case! (the discount code only works on a costlier bundle),1,Bait and Switch,get off phone case ! the discount code only work on a costlier bundle,0,0,0,0,0,0,1,0,1,0,1,0
ext_20630,Advertised: sunglasses for ₹99.00. At checkout only the 7 days rental is offered.,1,Bait and Switch,advertised sunglass for at checkout only the day rental is offered,0,0,0,0,0,0,1,0,0,0,1,1
ext_20631,Convert your Bank Statement for free (leads to a ₹149.00/month premium subscription),1,Bait and Switch,convert your bank statement for free lead to a month premium subscription,0,0,0,0,0,0,0,0,0,0,1,1
ext_20632,Order the sneakers shown — you receive a cheaper look-alike from Reliance Smart Bazaar instead.,1,Bait and Switch,order the sneaker shown you receive a cheaper lookalike from reliance smart bazaar instead,0,0,0,0,0,0,0,0,0,0,0,0
ext_20633,Check your credit score free (requires enrolling in Fitbit monitoring at ₹799.00),1,Bait and Switch,check your credit score free requires enrolling in fitbit monitoring at,0,0,0,0,0,0,0,0,0,0,1,0
ext_20634,Advertised: water bottle for ₹999.00. At checkout only the 15 days rental is offered.,1,Bait and Switch,advertised water bottle for at checkout only the day rental is offered,0,0,0,0,0,0,1,0,0,0,1,1
ext_20635,Get 10% off water bottle! (the discount code only works on a costlier bundle),1,Bait and Switch,get off water bottle ! the discount code only work on a costlier bundle,0,0,0,0,0,0,1,0,1,0,1,0
ext_20636,Order the yoga mat shown — you receive a cheaper look-alike from Hostinger instead.,1,Bait and Switch,order the yoga mat shown you receive a cheaper lookalike from hostinger instead,0,0,0,0,0,0,0,0,0,0,0,0
ext_20637,Tap to read full article (article is locked behind a ₹149.00/mo Meesho membership),1,Bait and Switch,tap to read full article article is locked behind a mo meesho membership,0,0,0,0,0,0,0,0,0,0,1,0
ext_20638,Convert your Salary Slip for free (leads to a ₹199.00/month premium subscription),1,Bait and Switch,convert your salary slip for free lead to a month premium subscription,0,0,0,0,0,0,0,0,0,0,1,1
ext_20639,Tap to read full article (article is locked behind a ₹799.00/mo Myntra membership),1,Bait and Switch,tap to read full article article is locked behind a mo myntra membership,0,0,0,0,0,0,0,0,0,0,1,0
ext_20640,Continue with the free plan? It upgrades to ₹149.00/mo after 7 days of use.,1,SaaS Billing,continue with the free plan ? it upgrade to mo after day of use,0,0,0,0,0,0,0,0,0,1,1,1
ext_20641,Start your 1 month free trial. You'll be billed ₹1499.00/month automatically afterwards.,1,SaaS Billing,start your month free trial youll be billed month automatically afterwards,0,0,0,0,0,0,0,0,0,0,1,1
ext_20642,Continue with the free plan? It upgrades to ₹149.00/mo after 1 month of use.,1,SaaS Billing,continue with the free plan ? it upgrade to mo after month of use,0,0,0,0,0,0,0,0,0,1,1,1
ext_20643,Your AJIO subscription auto-renews at the non-promotional price of ₹149.00/year.,1,SaaS Billing,your ajio subscription autorenews at the nonpromotional price of year,0,0,0,0,0,0,0,1,0,0,1,1
ext_20644,Activate trial — recurring ₹1499.00 fee applies from day 61 unless you opt out.,1,SaaS Billing,activate trial recurring fee applies from day unless you opt out,0,0,0,0,0,0,0,0,0,0,1,1
ext_20645,Renews at ₹1999.00,1,SaaS Billing,renews at,0,0,0,0,0,0,0,0,0,0,1,0
ext_20646,Activate trial — recurring ₹149.00 fee applies from day 8 unless you opt out.,1,SaaS Billing,activate trial recurring fee applies from day unless you opt out,0,0,0,0,0,0,0,0,0,0,1,1
ext_20647,By clicking Accept you agree to recurring annual charges of ₹799.00 on Paytm Money.,1,SaaS Billing,by clicking accept you agree to recurring annual charge of on paytm money,0,0,0,0,0,0,0,0,0,0,1,0
ext_20648,By clicking Accept you agree to recurring annual charges of ₹799.00 on Myntra.,1,SaaS Billing,by clicking accept you agree to recurring annual charge of on myntra,0,0,0,0,0,0,0,0,0,0,1,0
ext_20649,Start your 1 month free trial. You'll be billed ₹999.00/month automatically afterwards.,1,SaaS Billing,start your month free trial youll be billed month automatically afterwards,0,0,0,0,0,0,0,0,0,0,1,1
ext_20650,Your card on file will be charged ₹1999.00 when the 7 days promo ends.,1,SaaS Billing,your card on file will be charged when the day promo end,0,0,0,0,0,0,0,0,0,0,1,1
ext_20651,Your 6 months trial converts to a paid AJIO plan at ₹1999.00/mo unless cancelled.,1,SaaS Billing,your month trial convert to a paid ajio plan at mo unless cancelled,0,0,0,0,0,0,0,0,0,0,1,1
ext_20652,Your card on file will be charged ₹199.00 when the 15 days promo ends.,1,SaaS Billing,your card on file will be charged when the day promo end,0,0,0,0,0,0,0,0,0,0,1,1
ext_20653,We'll remind you... maybe. Trial ends in 1 month and bills ₹499.00 automatically.,1,SaaS Billing,well remind you maybe trial end in month and bill automatically,1,0,0,0,0,0,0,0,0,0,1,1
ext_20654,Then ₹199.00/year,1,SaaS Billing,then year,0,0,0,0,0,0,0,0,0,0,1,1
